Кампания;Группа;Фраза;Заголовок;Текст;Ссылка;Цена;Частотность;Сегмент;Приоритет;Рекомендация_ставка
City2City_DIRECT_LOW;Челябинск - Красногорск;такси Челябинск Красногорск;Такси Челябинск → Красногорск;Заказать такси Челябинск – Красногорск. Фиксированная цена 53000₽. Комфортные ав…;https://city2city.ru/chelyabinsk-krasnogorsk;53000;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Челябинск - Красногорск;такси Челябинск Красногорск цена;Такси Челябинск → Красногорск;Заказать такси Челябинск – Красногорск. Фиксированная цена 53000₽. Комфортные ав…;https://city2city.ru/chelyabinsk-krasnogorsk;53000;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Челябинск - Красногорск;заказать такси Челябинск Красногорск;Такси Челябинск → Красногорск;Заказать такси Челябинск – Красногорск. Фиксированная цена 53000₽. Комфортные ав…;https://city2city.ru/chelyabinsk-krasnogorsk;53000;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Хабаровск - Дальнегорск;такси Хабаровск Дальнегорск;Такси Хабаровск → Дальнегорск;Заказать такси Хабаровск – Дальнегорск. Фиксированная цена 24500₽. Комфортные ав…;https://city2city.ru/xabarovsk-dalnegorsk-2;24500;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Хабаровск - Дальнегорск;такси Хабаровск Дальнегорск цена;Такси Хабаровск → Дальнегорск;Заказать такси Хабаровск – Дальнегорск. Фиксированная цена 24500₽. Комфортные ав…;https://city2city.ru/xabarovsk-dalnegorsk-2;24500;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Хабаровск - Дальнегорск;заказать такси Хабаровск Дальнегорск;Такси Хабаровск → Дальнегорск;Заказать такси Хабаровск – Дальнегорск. Фиксированная цена 24500₽. Комфортные ав…;https://city2city.ru/xabarovsk-dalnegorsk-2;24500;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Астрахань - Уфа;такси Астрахань Уфа;Такси Астрахань → Уфа;Заказать такси Астрахань – Уфа. Фиксированная цена 50500₽. Комфортные авто.;https://city2city.ru/astraxan-ufa;50500;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Астрахань - Уфа;такси Астрахань Уфа цена;Такси Астрахань → Уфа;Заказать такси Астрахань – Уфа. Фиксированная цена 50500₽. Комфортные авто.;https://city2city.ru/astraxan-ufa;50500;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Астрахань - Уфа;заказать такси Астрахань Уфа;Такси Астрахань → Уфа;Заказать такси Астрахань – Уфа. Фиксированная цена 50500₽. Комфортные авто.;https://city2city.ru/astraxan-ufa;50500;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Рязань - Уфа;такси Рязань Уфа;Такси Рязань → Уфа;Заказать такси Рязань – Уфа. Фиксированная цена 38000₽. Комфортные авто.;https://city2city.ru/ryazan-ufa;38000;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Рязань - Уфа;такси Рязань Уфа цена;Такси Рязань → Уфа;Заказать такси Рязань – Уфа. Фиксированная цена 38000₽. Комфортные авто.;https://city2city.ru/ryazan-ufa;38000;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Рязань - Уфа;заказать такси Рязань Уфа;Такси Рязань → Уфа;Заказать такси Рязань – Уфа. Фиксированная цена 38000₽. Комфортные авто.;https://city2city.ru/ryazan-ufa;38000;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Нижний Новгород - Рязань;такси Нижний Новгород Рязань;Такси Нижний Новгород → Рязань;Заказать такси Нижний Новгород – Рязань. Фиксированная цена 13000₽. Комфортные а…;https://city2city.ru/nizhnij-novgorod-ryazan;13000;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Нижний Новгород - Рязань;такси Нижний Новгород Рязань цена;Такси Нижний Новгород → Рязань;Заказать такси Нижний Новгород – Рязань. Фиксированная цена 13000₽. Комфортные а…;https://city2city.ru/nizhnij-novgorod-ryazan;13000;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Нижний Новгород - Рязань;заказать такси Нижний Новгород Рязань;Такси Нижний Новгород → Рязань;Заказать такси Нижний Новгород – Рязань. Фиксированная цена 13000₽. Комфортные а…;https://city2city.ru/nizhnij-novgorod-ryazan;13000;7;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Волгоград - Анапа;такси Волгоград Анапа;Такси Волгоград → Анапа;Заказать такси Волгоград – Анапа. Фиксированная цена 26400₽. Комфортные авто.;https://city2city.ru/volgograd-anapa;26400;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Волгоград - Анапа;такси Волгоград Анапа цена;Такси Волгоград → Анапа;Заказать такси Волгоград – Анапа. Фиксированная цена 26400₽. Комфортные авто.;https://city2city.ru/volgograd-anapa;26400;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Волгоград - Анапа;заказать такси Волгоград Анапа;Такси Волгоград → Анапа;Заказать такси Волгоград – Анапа. Фиксированная цена 26400₽. Комфортные авто.;https://city2city.ru/volgograd-anapa;26400;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Хабаровск - Амурск;такси Хабаровск Амурск;Такси Хабаровск → Амурск;Заказать такси Хабаровск – Амурск. Фиксированная цена 13000₽. Комфортные авто.;https://city2city.ru/xabarovsk-amursk-2;13000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Хабаровск - Амурск;такси Хабаровск Амурск цена;Такси Хабаровск → Амурск;Заказать такси Хабаровск – Амурск. Фиксированная цена 13000₽. Комфортные авто.;https://city2city.ru/xabarovsk-amursk-2;13000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Хабаровск - Амурск;заказать такси Хабаровск Амурск;Такси Хабаровск → Амурск;Заказать такси Хабаровск – Амурск. Фиксированная цена 13000₽. Комфортные авто.;https://city2city.ru/xabarovsk-amursk-2;13000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Самара - Камышин;такси Самара Камышин;Такси Самара → Камышин;Заказать такси Самара – Камышин. Фиксированная цена 18500₽. Комфортные авто.;https://city2city.ru/samara-kamyshin;18500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Самара - Камышин;такси Самара Камышин цена;Такси Самара → Камышин;Заказать такси Самара – Камышин. Фиксированная цена 18500₽. Комфортные авто.;https://city2city.ru/samara-kamyshin;18500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Самара - Камышин;заказать такси Самара Камышин;Такси Самара → Камышин;Заказать такси Самара – Камышин. Фиксированная цена 18500₽. Комфортные авто.;https://city2city.ru/samara-kamyshin;18500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Казань - Чайковский;такси Казань Чайковский;Такси Казань → Чайковский;Заказать такси Казань – Чайковский. Фиксированная цена 13800₽. Комфортные авто.;https://city2city.ru/kazan-chajkovskij;13800;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Казань - Чайковский;такси Казань Чайковский цена;Такси Казань → Чайковский;Заказать такси Казань – Чайковский. Фиксированная цена 13800₽. Комфортные авто.;https://city2city.ru/kazan-chajkovskij;13800;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Казань - Чайковский;заказать такси Казань Чайковский;Такси Казань → Чайковский;Заказать такси Казань – Чайковский. Фиксированная цена 13800₽. Комфортные авто.;https://city2city.ru/kazan-chajkovskij;13800;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Казань - Саранск;такси Казань Саранск;Такси Казань → Саранск;Заказать такси Казань – Саранск. Фиксированная цена 12000₽. Комфортные авто.;https://city2city.ru/kazan-saransk;12000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Казань - Саранск;такси Казань Саранск цена;Такси Казань → Саранск;Заказать такси Казань – Саранск. Фиксированная цена 12000₽. Комфортные авто.;https://city2city.ru/kazan-saransk;12000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Казань - Саранск;заказать такси Казань Саранск;Такси Казань → Саранск;Заказать такси Казань – Саранск. Фиксированная цена 12000₽. Комфортные авто.;https://city2city.ru/kazan-saransk;12000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Красноярск - Сорск;такси Красноярск Сорск;Такси Красноярск → Сорск;Заказать такси Красноярск – Сорск. Фиксированная цена 13800₽. Комфортные авто.;https://city2city.ru/krasnoyarsk-sorsk;13800;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Красноярск - Сорск;такси Красноярск Сорск цена;Такси Красноярск → Сорск;Заказать такси Красноярск – Сорск. Фиксированная цена 13800₽. Комфортные авто.;https://city2city.ru/krasnoyarsk-sorsk;13800;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Красноярск - Сорск;заказать такси Красноярск Сорск;Такси Красноярск → Сорск;Заказать такси Красноярск – Сорск. Фиксированная цена 13800₽. Комфортные авто.;https://city2city.ru/krasnoyarsk-sorsk;13800;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Новосибирск - Змеиногорск;такси Новосибирск Змеиногорск;Такси Новосибирск → Змеиногорск;Заказать такси Новосибирск – Змеиногорск. Фиксированная цена 17000₽. Комфортные…;https://city2city.ru/novosibirsk-zmeinogorsk;17000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Новосибирск - Змеиногорск;такси Новосибирск Змеиногорск цена;Такси Новосибирск → Змеиногорск;Заказать такси Новосибирск – Змеиногорск. Фиксированная цена 17000₽. Комфортные…;https://city2city.ru/novosibirsk-zmeinogorsk;17000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Новосибирск - Змеиногорск;заказать такси Новосибирск Змеиногорск;Такси Новосибирск → Змеиногорск;Заказать такси Новосибирск – Змеиногорск. Фиксированная цена 17000₽. Комфортные…;https://city2city.ru/novosibirsk-zmeinogorsk;17000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Уфа - Вятские Поляны;такси Уфа Вятские Поляны;Такси Уфа → Вятские Поляны;Заказать такси Уфа – Вятские Поляны. Фиксированная цена 14000₽. Комфортные авто.;https://city2city.ru/ufa-vyatskie-polyany;14000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Уфа - Вятские Поляны;такси Уфа Вятские Поляны цена;Такси Уфа → Вятские Поляны;Заказать такси Уфа – Вятские Поляны. Фиксированная цена 14000₽. Комфортные авто.;https://city2city.ru/ufa-vyatskie-polyany;14000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Уфа - Вятские Поляны;заказать такси Уфа Вятские Поляны;Такси Уфа → Вятские Поляны;Заказать такси Уфа – Вятские Поляны. Фиксированная цена 14000₽. Комфортные авто.;https://city2city.ru/ufa-vyatskie-polyany;14000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пенза - Белгород;такси Пенза Белгород;Такси Пенза → Белгород;Заказать такси Пенза – Белгород. Фиксированная цена 23000₽. Комфортные авто.;https://city2city.ru/penza-belgorod;23000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пенза - Белгород;такси Пенза Белгород цена;Такси Пенза → Белгород;Заказать такси Пенза – Белгород. Фиксированная цена 23000₽. Комфортные авто.;https://city2city.ru/penza-belgorod;23000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пенза - Белгород;заказать такси Пенза Белгород;Такси Пенза → Белгород;Заказать такси Пенза – Белгород. Фиксированная цена 23000₽. Комфортные авто.;https://city2city.ru/penza-belgorod;23000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Якутск - Иркутск;такси Якутск Иркутск;Такси Якутск → Иркутск;Заказать такси Якутск – Иркутск. Фиксированная цена 95000₽. Комфортные авто.;https://city2city.ru/yakutsk-irkutsk;95000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Якутск - Иркутск;такси Якутск Иркутск цена;Такси Якутск → Иркутск;Заказать такси Якутск – Иркутск. Фиксированная цена 95000₽. Комфортные авто.;https://city2city.ru/yakutsk-irkutsk;95000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Якутск - Иркутск;заказать такси Якутск Иркутск;Такси Якутск → Иркутск;Заказать такси Якутск – Иркутск. Фиксированная цена 95000₽. Комфортные авто.;https://city2city.ru/yakutsk-irkutsk;95000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Владимир - Санкт-Петербург;такси Владимир Санкт-Петербург;Такси Владимир → Санкт-Петербург;Заказать такси Владимир – Санкт-Петербург. Фиксированная цена 26500₽. Комфортные…;https://city2city.ru/vladimir-sankt-peterburg;26500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Владимир - Санкт-Петербург;такси Владимир Санкт-Петербург цена;Такси Владимир → Санкт-Петербург;Заказать такси Владимир – Санкт-Петербург. Фиксированная цена 26500₽. Комфортные…;https://city2city.ru/vladimir-sankt-peterburg;26500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Владимир - Санкт-Петербург;заказать такси Владимир Санкт-Петербург;Такси Владимир → Санкт-Петербург;Заказать такси Владимир – Санкт-Петербург. Фиксированная цена 26500₽. Комфортные…;https://city2city.ru/vladimir-sankt-peterburg;26500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Новосибирск - Гурьевск;такси Новосибирск Гурьевск;Такси Новосибирск → Гурьевск;Заказать такси Новосибирск – Гурьевск. Фиксированная цена 135000₽. Комфортные ав…;https://city2city.ru/novosibirsk-gurevsk;135000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Новосибирск - Гурьевск;такси Новосибирск Гурьевск цена;Такси Новосибирск → Гурьевск;Заказать такси Новосибирск – Гурьевск. Фиксированная цена 135000₽. Комфортные ав…;https://city2city.ru/novosibirsk-gurevsk;135000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Новосибирск - Гурьевск;заказать такси Новосибирск Гурьевск;Такси Новосибирск → Гурьевск;Заказать такси Новосибирск – Гурьевск. Фиксированная цена 135000₽. Комфортные ав…;https://city2city.ru/novosibirsk-gurevsk;135000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пермь - Курган;такси Пермь Курган;Такси Пермь → Курган;Заказать такси Пермь – Курган. Фиксированная цена 21900₽. Комфортные авто.;https://city2city.ru/perm-kurgan;21900;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пермь - Курган;такси Пермь Курган цена;Такси Пермь → Курган;Заказать такси Пермь – Курган. Фиксированная цена 21900₽. Комфортные авто.;https://city2city.ru/perm-kurgan;21900;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пермь - Курган;заказать такси Пермь Курган;Такси Пермь → Курган;Заказать такси Пермь – Курган. Фиксированная цена 21900₽. Комфортные авто.;https://city2city.ru/perm-kurgan;21900;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Новосибирск - Дивногорск;такси Новосибирск Дивногорск;Такси Новосибирск → Дивногорск;Заказать такси Новосибирск – Дивногорск. Фиксированная цена 23500₽. Комфортные а…;https://city2city.ru/novosibirsk-divnogorsk;23500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Новосибирск - Дивногорск;такси Новосибирск Дивногорск цена;Такси Новосибирск → Дивногорск;Заказать такси Новосибирск – Дивногорск. Фиксированная цена 23500₽. Комфортные а…;https://city2city.ru/novosibirsk-divnogorsk;23500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Новосибирск - Дивногорск;заказать такси Новосибирск Дивногорск;Такси Новосибирск → Дивногорск;Заказать такси Новосибирск – Дивногорск. Фиксированная цена 23500₽. Комфортные а…;https://city2city.ru/novosibirsk-divnogorsk;23500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пермь - Сочи;такси Пермь Сочи;Такси Пермь → Сочи;Заказать такси Пермь – Сочи. Фиксированная цена 80000₽. Комфортные авто.;https://city2city.ru/perm-sochi;80000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пермь - Сочи;такси Пермь Сочи цена;Такси Пермь → Сочи;Заказать такси Пермь – Сочи. Фиксированная цена 80000₽. Комфортные авто.;https://city2city.ru/perm-sochi;80000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пермь - Сочи;заказать такси Пермь Сочи;Такси Пермь → Сочи;Заказать такси Пермь – Сочи. Фиксированная цена 80000₽. Комфортные авто.;https://city2city.ru/perm-sochi;80000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Москва - Бузулук;такси Москва Бузулук;Такси Москва → Бузулук;Заказать такси Москва – Бузулук. Фиксированная цена 37500₽. Комфортные авто.;https://city2city.ru/moskva-buzuluk;37500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Москва - Бузулук;такси Москва Бузулук цена;Такси Москва → Бузулук;Заказать такси Москва – Бузулук. Фиксированная цена 37500₽. Комфортные авто.;https://city2city.ru/moskva-buzuluk;37500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Москва - Бузулук;заказать такси Москва Бузулук;Такси Москва → Бузулук;Заказать такси Москва – Бузулук. Фиксированная цена 37500₽. Комфортные авто.;https://city2city.ru/moskva-buzuluk;37500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Екатеринбург - Тольятти;такси Екатеринбург Тольятти;Такси Екатеринбург → Тольятти;Заказать такси Екатеринбург – Тольятти. Фиксированная цена 28000₽. Комфортные ав…;https://city2city.ru/ekaterinburg-tolyatti;28000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Екатеринбург - Тольятти;такси Екатеринбург Тольятти цена;Такси Екатеринбург → Тольятти;Заказать такси Екатеринбург – Тольятти. Фиксированная цена 28000₽. Комфортные ав…;https://city2city.ru/ekaterinburg-tolyatti;28000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Екатеринбург - Тольятти;заказать такси Екатеринбург Тольятти;Такси Екатеринбург → Тольятти;Заказать такси Екатеринбург – Тольятти. Фиксированная цена 28000₽. Комфортные ав…;https://city2city.ru/ekaterinburg-tolyatti;28000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Луганск - Курск;такси Луганск Курск;Такси Луганск → Курск;Заказать такси Луганск – Курск. Фиксированная цена 23000₽. Комфортные авто.;https://city2city.ru/lugansk-kursk;23000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Луганск - Курск;такси Луганск Курск цена;Такси Луганск → Курск;Заказать такси Луганск – Курск. Фиксированная цена 23000₽. Комфортные авто.;https://city2city.ru/lugansk-kursk;23000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Луганск - Курск;заказать такси Луганск Курск;Такси Луганск → Курск;Заказать такси Луганск – Курск. Фиксированная цена 23000₽. Комфортные авто.;https://city2city.ru/lugansk-kursk;23000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Москва - Тобольск;такси Москва Тобольск;Такси Москва → Тобольск;Заказать такси Москва – Тобольск. Фиксированная цена 67500₽. Комфортные авто.;https://city2city.ru/moskva-tobolsk;67500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Москва - Тобольск;такси Москва Тобольск цена;Такси Москва → Тобольск;Заказать такси Москва – Тобольск. Фиксированная цена 67500₽. Комфортные авто.;https://city2city.ru/moskva-tobolsk;67500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Москва - Тобольск;заказать такси Москва Тобольск;Такси Москва → Тобольск;Заказать такси Москва – Тобольск. Фиксированная цена 67500₽. Комфортные авто.;https://city2city.ru/moskva-tobolsk;67500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Ульяновск - Ижевск;такси Ульяновск Ижевск;Такси Ульяновск → Ижевск;Заказать такси Ульяновск – Ижевск. Фиксированная цена 17000₽. Комфортные авто.;https://city2city.ru/ulyanovsk-izhevsk;17000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Ульяновск - Ижевск;такси Ульяновск Ижевск цена;Такси Ульяновск → Ижевск;Заказать такси Ульяновск – Ижевск. Фиксированная цена 17000₽. Комфортные авто.;https://city2city.ru/ulyanovsk-izhevsk;17000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Ульяновск - Ижевск;заказать такси Ульяновск Ижевск;Такси Ульяновск → Ижевск;Заказать такси Ульяновск – Ижевск. Фиксированная цена 17000₽. Комфортные авто.;https://city2city.ru/ulyanovsk-izhevsk;17000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Красноярск - Чита;такси Красноярск Чита;Такси Красноярск → Чита;Заказать такси Красноярск – Чита. Фиксированная цена 64000₽. Комфортные авто.;https://city2city.ru/krasnoyarsk-chita;64000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Красноярск - Чита;такси Красноярск Чита цена;Такси Красноярск → Чита;Заказать такси Красноярск – Чита. Фиксированная цена 64000₽. Комфортные авто.;https://city2city.ru/krasnoyarsk-chita;64000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Красноярск - Чита;заказать такси Красноярск Чита;Такси Красноярск → Чита;Заказать такси Красноярск – Чита. Фиксированная цена 64000₽. Комфортные авто.;https://city2city.ru/krasnoyarsk-chita;64000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Новосибирск - Мариинск;такси Новосибирск Мариинск;Такси Новосибирск → Мариинск;Заказать такси Новосибирск – Мариинск. Фиксированная цена 15000₽. Комфортные авт…;https://city2city.ru/novosibirsk-mariinsk;15000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Новосибирск - Мариинск;такси Новосибирск Мариинск цена;Такси Новосибирск → Мариинск;Заказать такси Новосибирск – Мариинск. Фиксированная цена 15000₽. Комфортные авт…;https://city2city.ru/novosibirsk-mariinsk;15000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Новосибирск - Мариинск;заказать такси Новосибирск Мариинск;Такси Новосибирск → Мариинск;Заказать такси Новосибирск – Мариинск. Фиксированная цена 15000₽. Комфортные авт…;https://city2city.ru/novosibirsk-mariinsk;15000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Барнаул - Яровое;такси Барнаул Яровое;Такси Барнаул → Яровое;Заказать такси Барнаул – Яровое. Фиксированная цена 13500₽. Комфортные авто.;https://city2city.ru/barnaul-yarovoe;13500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Барнаул - Яровое;такси Барнаул Яровое цена;Такси Барнаул → Яровое;Заказать такси Барнаул – Яровое. Фиксированная цена 13500₽. Комфортные авто.;https://city2city.ru/barnaul-yarovoe;13500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Барнаул - Яровое;заказать такси Барнаул Яровое;Такси Барнаул → Яровое;Заказать такси Барнаул – Яровое. Фиксированная цена 13500₽. Комфортные авто.;https://city2city.ru/barnaul-yarovoe;13500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Казань - Воронеж;такси Казань Воронеж;Такси Казань → Воронеж;Заказать такси Казань – Воронеж. Фиксированная цена 31000₽. Комфортные авто.;https://city2city.ru/kazan-voronezh;31000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Казань - Воронеж;такси Казань Воронеж цена;Такси Казань → Воронеж;Заказать такси Казань – Воронеж. Фиксированная цена 31000₽. Комфортные авто.;https://city2city.ru/kazan-voronezh;31000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Казань - Воронеж;заказать такси Казань Воронеж;Такси Казань → Воронеж;Заказать такси Казань – Воронеж. Фиксированная цена 31000₽. Комфортные авто.;https://city2city.ru/kazan-voronezh;31000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Челябинск - Первомайский;такси Челябинск Первомайский;Такси Челябинск → Первомайский;Заказать такси Челябинск – Первомайский. Фиксированная цена 50000₽. Комфортные а…;https://city2city.ru/chelyabinsk-pervomajskij;50000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Челябинск - Первомайский;такси Челябинск Первомайский цена;Такси Челябинск → Первомайский;Заказать такси Челябинск – Первомайский. Фиксированная цена 50000₽. Комфортные а…;https://city2city.ru/chelyabinsk-pervomajskij;50000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Челябинск - Первомайский;заказать такси Челябинск Первомайский;Такси Челябинск → Первомайский;Заказать такси Челябинск – Первомайский. Фиксированная цена 50000₽. Комфортные а…;https://city2city.ru/chelyabinsk-pervomajskij;50000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Ростов-на-Дону - Нижнекамск;такси Ростов-на-Дону Нижнекамск;Такси Ростов-на-Дону → Нижнекамск;Заказать такси Ростов-на-Дону – Нижнекамск. Фиксированная цена 48500₽. Комфортны…;https://city2city.ru/rostov-nizhnekamsk;48500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Ростов-на-Дону - Нижнекамск;такси Ростов-на-Дону Нижнекамск цена;Такси Ростов-на-Дону → Нижнекамск;Заказать такси Ростов-на-Дону – Нижнекамск. Фиксированная цена 48500₽. Комфортны…;https://city2city.ru/rostov-nizhnekamsk;48500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Ростов-на-Дону - Нижнекамск;заказать такси Ростов-на-Дону Нижнекамск;Такси Ростов-на-Дону → Нижнекамск;Заказать такси Ростов-на-Дону – Нижнекамск. Фиксированная цена 48500₽. Комфортны…;https://city2city.ru/rostov-nizhnekamsk;48500;6;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Уфа - Саранск;такси Уфа Саранск;Такси Уфа → Саранск;Заказать такси Уфа – Саранск. Фиксированная цена 25000₽. Комфортные авто.;https://city2city.ru/ufa-saransk;25000;6;DIRECT_LOW;НИЗКИЙ;10-30₽
